cid,oid,did,o_start_time,o_end_time,d_start_time,d_end_time,o_during,d_during,v_value,s_value,c_value,o_set_len,d_set_len
8,154,153,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,158,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,306,159,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,149,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,149,148,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,153,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,162,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,149,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,149,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,148,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,158,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,159,154,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,153,156,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,163,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,162,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,159,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,150,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,153,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,148,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,159,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,154,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,150,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,159,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,149,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,148,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,148,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,159,306,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,306,163,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,154,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,159,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,159,163,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,156,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,150,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,159,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,153,162,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,149,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,163,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,159,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,154,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,156,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,163,152,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,149,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,150,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,163,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,150,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,163,306,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,149,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,159,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,158,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,163,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,150,148,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,149,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,163,162,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,163,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,163,156,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,148,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,150,159,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,153,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,163,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,154,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,164,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,153,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,153,162,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,149,163,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,153,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,156,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,148,162,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,164,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,154,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,148,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,150,163,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,149,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,153,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,163,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,159,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,164,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,156,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,163,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,148,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,158,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,151,159,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,150,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,153,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,164,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,149,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,163,154,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,163,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,153,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,152,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,156,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,148,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,158,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,149,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,148,154,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,150,153,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,150,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,152,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,163,154,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,163,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,149,153,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,159,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,150,153,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,163,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,149,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,154,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,162,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,163,156,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,162,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,153,156,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,148,154,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,159,154,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,156,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,159,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,164,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,159,156,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,148,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,162,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,149,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,156,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,158,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,148,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,153,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,163,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,163,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,159,156,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,148,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,149,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,148,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,163,162,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,158,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,148,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,158,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,150,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,150,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,149,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,159,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,162,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,153,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,162,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,158,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,152,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,149,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,159,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,148,162,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,154,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,163,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,153,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,149,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,152,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,154,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,149,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,159,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,153,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,163,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,159,154,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,153,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,149,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,163,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,152,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,151,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,154,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,156,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,159,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,163,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,153,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,154,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,154,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,154,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,156,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,163,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,149,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,153,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,163,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,156,153,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,152,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,158,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,158,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,150,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,149,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,162,147,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,149,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,156,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,158,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,159,154,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,152,160,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,158,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,160,149,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
8,147,156,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00854,15.47691,0.36356,19,17
